Country Code,Province Code,Holiday Name,Type of Holiday,Date,Start,End
AR,,Día de la Memoria por la Verdad y la Justicia,public,2018-03-24 00:00:00,2018-03-24T03:00:00.000Z,2018-03-25T03:00:00.000Z
AR,,Jueves Santo,public,2018-03-29 00:00:00,2018-03-29T03:00:00.000Z,2018-03-30T03:00:00.000Z
AR,,Viernes Santo,public,2018-03-30 00:00:00,2018-03-30T03:00:00.000Z,2018-03-31T03:00:00.000Z
AR,,Día del Veterano y de los Caídos en la Guerra de Malvinas,public,2018-04-02 00:00:00,2018-04-02T03:00:00.000Z,2018-04-03T03:00:00.000Z
AR,,Feriado Puente Turístico,public,2018-04-30 00:00:00,2018-04-30T03:00:00.000Z,2018-05-01T03:00:00.000Z
AR,,Fiesta del trabajo,public,2018-05-01 00:00:00,2018-05-01T03:00:00.000Z,2018-05-02T03:00:00.000Z
AR,,Primer Gobierno Patrio,public,2018-05-25 00:00:00,2018-05-25T03:00:00.000Z,2018-05-26T03:00:00.000Z
AR,,Día de la Bandera,public,2018-06-20 00:00:00,2018-06-20T03:00:00.000Z,2018-06-21T03:00:00.000Z
AR,,Día de la Independencia,public,2018-07-09 00:00:00,2018-07-09T03:00:00.000Z,2018-07-10T03:00:00.000Z
AR,,Día del Libertador José de San Martín,public,2018-08-20 00:00:00,2018-08-20T03:00:00.000Z,2018-08-21T03:00:00.000Z
AR,,Día del Respeto a la Diversidad Cultural,public,2018-10-15 00:00:00,2018-10-15T03:00:00.000Z,2018-10-16T03:00:00.000Z
AR,,Día de la Soberanía nacional,public,2018-11-26 00:00:00,2018-11-26T03:00:00.000Z,2018-11-27T03:00:00.000Z
AR,,La inmaculada concepción,public,2018-12-08 00:00:00,2018-12-08T03:00:00.000Z,2018-12-09T03:00:00.000Z
AR,,Nochebuena,optional,2018-12-24 12:00:00,2018-12-24T15:00:00.000Z,2018-12-25T03:00:00.000Z
AR,,Navidad,public,2018-12-25 00:00:00,2018-12-25T03:00:00.000Z,2018-12-26T03:00:00.000Z
AR,,Fin del Año,optional,2018-12-31 12:00:00,2018-12-31T15:00:00.000Z,2019-01-01T03:00:00.000Z
AR,,Año Nuevo,public,2019-01-01 00:00:00,2019-01-01T03:00:00.000Z,2019-01-02T03:00:00.000Z
AR,,Carnaval,public,2019-03-04 00:00:00,2019-03-04T03:00:00.000Z,2019-03-05T03:00:00.000Z
AR,,Carnaval,public,2019-03-05 00:00:00,2019-03-05T03:00:00.000Z,2019-03-06T03:00:00.000Z
AR,,Día de la Memoria por la Verdad y la Justicia,public,2019-03-24 00:00:00,2019-03-24T03:00:00.000Z,2019-03-25T03:00:00.000Z
AR,,Feriado Puente Turístico,public,2019-04-01 00:00:00,2019-04-01T03:00:00.000Z,2019-04-02T03:00:00.000Z
AR,,Día del Veterano y de los Caídos en la Guerra de Malvinas,public,2019-04-02 00:00:00,2019-04-02T03:00:00.000Z,2019-04-03T03:00:00.000Z
AR,,Jueves Santo,public,2019-04-18 00:00:00,2019-04-18T03:00:00.000Z,2019-04-19T03:00:00.000Z
AR,,Viernes Santo,public,2019-04-19 00:00:00,2019-04-19T03:00:00.000Z,2019-04-20T03:00:00.000Z
AR,,Fiesta del trabajo,public,2019-05-01 00:00:00,2019-05-01T03:00:00.000Z,2019-05-02T03:00:00.000Z
AR,,Primer Gobierno Patrio,public,2019-05-25 00:00:00,2019-05-25T03:00:00.000Z,2019-05-26T03:00:00.000Z
AR,,Día de la Bandera,public,2019-06-20 00:00:00,2019-06-20T03:00:00.000Z,2019-06-21T03:00:00.000Z
AR,,Feriado Puente Turístico,public,2019-06-21 00:00:00,2019-06-21T03:00:00.000Z,2019-06-22T03:00:00.000Z
AR,,Día de la Independencia,public,2019-07-09 00:00:00,2019-07-09T03:00:00.000Z,2019-07-10T03:00:00.000Z
AR,,Día del Libertador José de San Martín,public,2019-08-19 00:00:00,2019-08-19T03:00:00.000Z,2019-08-20T03:00:00.000Z
AR,,Día del Respeto a la Diversidad Cultural,public,2019-10-14 00:00:00,2019-10-14T03:00:00.000Z,2019-10-15T03:00:00.000Z
AR,,Día de la Soberanía nacional,public,2019-11-25 00:00:00,2019-11-25T03:00:00.000Z,2019-11-26T03:00:00.000Z
AR,,La inmaculada concepción,public,2019-12-08 00:00:00,2019-12-08T03:00:00.000Z,2019-12-09T03:00:00.000Z
AR,,Feriado Puente Turístico,public,2019-12-23 00:00:00,2019-12-23T03:00:00.000Z,2019-12-24T03:00:00.000Z
AR,,Nochebuena,optional,2019-12-24 12:00:00,2019-12-24T15:00:00.000Z,2019-12-25T03:00:00.000Z
AR,,Navidad,public,2019-12-25 00:00:00,2019-12-25T03:00:00.000Z,2019-12-26T03:00:00.000Z
AR,,Fin del Año,optional,2019-12-31 12:00:00,2019-12-31T15:00:00.000Z,2020-01-01T03:00:00.000Z
AS,,New Year's Day,public,2018-01-01 00:00:00,2018-01-01T11:00:00.000Z,2018-01-02T11:00:00.000Z
AS,,Martin Luther King Day,public,2018-01-15 00:00:00,2018-01-15T11:00:00.000Z,2018-01-16T11:00:00.000Z
AS,,Valentine's Day,observance,2018-02-14 00:00:00,2018-02-14T11:00:00.000Z,2018-02-15T11:00:00.000Z
AS,,Washington’s Birthday,public,2018-02-19 00:00:00,2018-02-19T11:00:00.000Z,2018-02-20T11:00:00.000Z
AS,,American Samoa Flag Day,public,2018-04-17 00:00:00,2018-04-17T11:00:00.000Z,2018-04-18T11:00:00.000Z
AS,,Administrative Professionals Day,observance,2018-04-25 00:00:00,2018-04-25T11:00:00.000Z,2018-04-26T11:00:00.000Z
AS,,Mother's Day,observance,2018-05-13 00:00:00,2018-05-13T11:00:00.000Z,2018-05-14T11:00:00.000Z
AS,,Memorial Day,public,2018-05-28 00:00:00,2018-05-28T11:00:00.000Z,2018-05-29T11:00:00.000Z
AS,,Father's Day,observance,2018-06-17 00:00:00,2018-06-17T11:00:00.000Z,2018-06-18T11:00:00.000Z
AS,,Independence Day,public,2018-07-04 00:00:00,2018-07-04T11:00:00.000Z,2018-07-05T11:00:00.000Z
AS,,Manu'a Cession Day,optional,2018-07-16 00:00:00,2018-07-16T11:00:00.000Z,2018-07-17T11:00:00.000Z
AS,,Labour Day,public,2018-09-03 00:00:00,2018-09-03T11:00:00.000Z,2018-09-04T11:00:00.000Z
AS,,Columbus Day,public,2018-10-08 00:00:00,2018-10-08T11:00:00.000Z,2018-10-09T11:00:00.000Z
AS,,White Sunday,observance,2018-10-14 00:00:00,2018-10-14T11:00:00.000Z,2018-10-15T11:00:00.000Z
AS,,Halloween,observance,2018-10-31 18:00:00,2018-11-01T05:00:00.000Z,2018-11-01T11:00:00.000Z
AS,,Veterans Day,public,2018-11-11 00:00:00,2018-11-11T11:00:00.000Z,2018-11-12T11:00:00.000Z
AS,,Thanksgiving Day,public,2018-11-22 00:00:00,2018-11-22T11:00:00.000Z,2018-11-23T11:00:00.000Z
AS,,Day after Thanksgiving Day,observance,2018-11-23 00:00:00,2018-11-23T11:00:00.000Z,2018-11-24T11:00:00.000Z
AS,,Christmas Eve,optional,2018-12-24 00:00:00,2018-12-24T11:00:00.000Z,2018-12-25T11:00:00.000Z
AS,,Christmas Eve,bank,2018-12-24 12:00:00,2018-12-24T23:00:00.000Z,2018-12-25T11:00:00.000Z
AS,,Christmas Day,public,2018-12-25 00:00:00,2018-12-25T11:00:00.000Z,2018-12-26T11:00:00.000Z
AS,,New Year's Eve,bank,2018-12-31 12:00:00,2018-12-31T23:00:00.000Z,2019-01-01T11:00:00.000Z
AS,,New Year's Eve,observance,2018-12-31 18:00:00,2019-01-01T05:00:00.000Z,2019-01-01T11:00:00.000Z
AS,,New Year's Day,public,2019-01-01 00:00:00,2019-01-01T11:00:00.000Z,2019-01-02T11:00:00.000Z
AS,,Martin Luther King Day,public,2019-01-21 00:00:00,2019-01-21T11:00:00.000Z,2019-01-22T11:00:00.000Z
AS,,Valentine's Day,observance,2019-02-14 00:00:00,2019-02-14T11:00:00.000Z,2019-02-15T11:00:00.000Z
AS,,Washington’s Birthday,public,2019-02-18 00:00:00,2019-02-18T11:00:00.000Z,2019-02-19T11:00:00.000Z
AS,,American Samoa Flag Day,public,2019-04-17 00:00:00,2019-04-17T11:00:00.000Z,2019-04-18T11:00:00.000Z
AS,,Administrative Professionals Day,observance,2019-04-24 00:00:00,2019-04-24T11:00:00.000Z,2019-04-25T11:00:00.000Z
AS,,Mother's Day,observance,2019-05-12 00:00:00,2019-05-12T11:00:00.000Z,2019-05-13T11:00:00.000Z
AS,,Memorial Day,public,2019-05-27 00:00:00,2019-05-27T11:00:00.000Z,2019-05-28T11:00:00.000Z
AS,,Father's Day,observance,2019-06-16 00:00:00,2019-06-16T11:00:00.000Z,2019-06-17T11:00:00.000Z
AS,,Independence Day,public,2019-07-04 00:00:00,2019-07-04T11:00:00.000Z,2019-07-05T11:00:00.000Z
AS,,Manu'a Cession Day,optional,2019-07-16 00:00:00,2019-07-16T11:00:00.000Z,2019-07-17T11:00:00.000Z
AS,,Labour Day,public,2019-09-02 00:00:00,2019-09-02T11:00:00.000Z,2019-09-03T11:00:00.000Z
AS,,White Sunday,observance,2019-10-13 00:00:00,2019-10-13T11:00:00.000Z,2019-10-14T11:00:00.000Z
AS,,Columbus Day,public,2019-10-14 00:00:00,2019-10-14T11:00:00.000Z,2019-10-15T11:00:00.000Z
AS,,Halloween,observance,2019-10-31 18:00:00,2019-11-01T05:00:00.000Z,2019-11-01T11:00:00.000Z
AS,,Veterans Day,public,2019-11-11 00:00:00,2019-11-11T11:00:00.000Z,2019-11-12T11:00:00.000Z
AS,,Thanksgiving Day,public,2019-11-28 00:00:00,2019-11-28T11:00:00.000Z,2019-11-29T11:00:00.000Z
AS,,Day after Thanksgiving Day,observance,2019-11-29 00:00:00,2019-11-29T11:00:00.000Z,2019-11-30T11:00:00.000Z
AS,,Christmas Eve,optional,2019-12-24 00:00:00,2019-12-24T11:00:00.000Z,2019-12-25T11:00:00.000Z
AS,,Christmas Eve,bank,2019-12-24 12:00:00,2019-12-24T23:00:00.000Z,2019-12-25T11:00:00.000Z
AS,,Christmas Day,public,2019-12-25 00:00:00,2019-12-25T11:00:00.000Z,2019-12-26T11:00:00.000Z
AS,,New Year's Eve,bank,2019-12-31 12:00:00,2019-12-31T23:00:00.000Z,2020-01-01T11:00:00.000Z
AS,,New Year's Eve,observance,2019-12-31 18:00:00,2020-01-01T05:00:00.000Z,2020-01-01T11:00:00.000Z
AT,1,Neujahr,public,2018-01-01 00:00:00,2017-12-31T23:00:00.000Z,2018-01-01T23:00:00.000Z
AT,1,Heilige Drei Könige,public,2018-01-06 00:00:00,2018-01-05T23:00:00.000Z,2018-01-06T23:00:00.000Z
AT,1,Karfreitag,optional,2018-03-30 00:00:00,2018-03-29T22:00:00.000Z,2018-03-30T22:00:00.000Z
AT,1,Karsamstag,observance,2018-03-31 00:00:00,2018-03-30T22:00:00.000Z,2018-03-31T22:00:00.000Z
AT,1,Ostersonntag,public,2018-04-01 00:00:00,2018-03-31T22:00:00.000Z,2018-04-01T22:00:00.000Z
AT,1,Ostermontag,public,2018-04-02 00:00:00,2018-04-01T22:00:00.000Z,2018-04-02T22:00:00.000Z
AT,1,Staatsfeiertag,public,2018-05-01 00:00:00,2018-04-30T22:00:00.000Z,2018-05-01T22:00:00.000Z
AT,1,Christi Himmelfahrt,public,2018-05-10 00:00:00,2018-05-09T22:00:00.000Z,2018-05-10T22:00:00.000Z
AT,1,Muttertag,observance,2018-05-13 00:00:00,2018-05-12T22:00:00.000Z,2018-05-13T22:00:00.000Z
AT,1,Pfingstsonntag,public,2018-05-20 00:00:00,2018-05-19T22:00:00.000Z,2018-05-20T22:00:00.000Z
AT,1,Pfingstmontag,public,2018-05-21 00:00:00,2018-05-20T22:00:00.000Z,2018-05-21T22:00:00.000Z
AT,1,Fronleichnam,public,2018-05-31 00:00:00,2018-05-30T22:00:00.000Z,2018-05-31T22:00:00.000Z
AT,1,Mariä Himmelfahrt,public,2018-08-15 00:00:00,2018-08-14T22:00:00.000Z,2018-08-15T22:00:00.000Z
AT,1,Nationalfeiertag,public,2018-10-26 00:00:00,2018-10-25T22:00:00.000Z,2018-10-26T22:00:00.000Z
AT,1,Allerheiligen,public,2018-11-01 00:00:00,2018-10-31T23:00:00.000Z,2018-11-01T23:00:00.000Z
AT,1,Martinstag,public,2018-11-11 00:00:00,2018-11-10T23:00:00.000Z,2018-11-11T23:00:00.000Z
AT,1,Mariä Empfängnis,public,2018-12-08 00:00:00,2018-12-07T23:00:00.000Z,2018-12-08T23:00:00.000Z
AT,1,Heiliger Abend,bank,2018-12-24 14:00:00,2018-12-24T13:00:00.000Z,2018-12-24T23:00:00.000Z
AT,1,Christtag,public,2018-12-25 00:00:00,2018-12-24T23:00:00.000Z,2018-12-25T23:00:00.000Z
AT,1,Stefanitag,public,2018-12-26 00:00:00,2018-12-25T23:00:00.000Z,2018-12-26T23:00:00.000Z
AT,1,Silvester,bank,2018-12-31 14:00:00,2018-12-31T13:00:00.000Z,2018-12-31T23:00:00.000Z
AT,1,Neujahr,public,2019-01-01 00:00:00,2018-12-31T23:00:00.000Z,2019-01-01T23:00:00.000Z
AT,1,Heilige Drei Könige,public,2019-01-06 00:00:00,2019-01-05T23:00:00.000Z,2019-01-06T23:00:00.000Z
AT,1,Karfreitag,optional,2019-04-19 00:00:00,2019-04-18T22:00:00.000Z,2019-04-19T22:00:00.000Z
AT,1,Karsamstag,observance,2019-04-20 00:00:00,2019-04-19T22:00:00.000Z,2019-04-20T22:00:00.000Z
AT,1,Ostersonntag,public,2019-04-21 00:00:00,2019-04-20T22:00:00.000Z,2019-04-21T22:00:00.000Z
AT,1,Ostermontag,public,2019-04-22 00:00:00,2019-04-21T22:00:00.000Z,2019-04-22T22:00:00.000Z
AT,1,Staatsfeiertag,public,2019-05-01 00:00:00,2019-04-30T22:00:00.000Z,2019-05-01T22:00:00.000Z
AT,1,Muttertag,observance,2019-05-12 00:00:00,2019-05-11T22:00:00.000Z,2019-05-12T22:00:00.000Z
AT,1,Christi Himmelfahrt,public,2019-05-30 00:00:00,2019-05-29T22:00:00.000Z,2019-05-30T22:00:00.000Z
AT,1,Pfingstsonntag,public,2019-06-09 00:00:00,2019-06-08T22:00:00.000Z,2019-06-09T22:00:00.000Z
AT,1,Pfingstmontag,public,2019-06-10 00:00:00,2019-06-09T22:00:00.000Z,2019-06-10T22:00:00.000Z
AT,1,Fronleichnam,public,2019-06-20 00:00:00,2019-06-19T22:00:00.000Z,2019-06-20T22:00:00.000Z
AT,1,Mariä Himmelfahrt,public,2019-08-15 00:00:00,2019-08-14T22:00:00.000Z,2019-08-15T22:00:00.000Z
AT,1,Nationalfeiertag,public,2019-10-26 00:00:00,2019-10-25T22:00:00.000Z,2019-10-26T22:00:00.000Z
AT,1,Allerheiligen,public,2019-11-01 00:00:00,2019-10-31T23:00:00.000Z,2019-11-01T23:00:00.000Z
AT,1,Martinstag,public,2019-11-11 00:00:00,2019-11-10T23:00:00.000Z,2019-11-11T23:00:00.000Z
AT,1,Mariä Empfängnis,public,2019-12-08 00:00:00,2019-12-07T23:00:00.000Z,2019-12-08T23:00:00.000Z
AT,1,Heiliger Abend,bank,2019-12-24 14:00:00,2019-12-24T13:00:00.000Z,2019-12-24T23:00:00.000Z
AT,1,Christtag,public,2019-12-25 00:00:00,2019-12-24T23:00:00.000Z,2019-12-25T23:00:00.000Z
AT,1,Stefanitag,public,2019-12-26 00:00:00,2019-12-25T23:00:00.000Z,2019-12-26T23:00:00.000Z
AT,1,Silvester,bank,2019-12-31 14:00:00,2019-12-31T13:00:00.000Z,2019-12-31T23:00:00.000Z
AT,2,Neujahr,public,2018-01-01 00:00:00,2017-12-31T23:00:00.000Z,2018-01-01T23:00:00.000Z
AT,2,Heilige Drei Könige,public,2018-01-06 00:00:00,2018-01-05T23:00:00.000Z,2018-01-06T23:00:00.000Z
AT,2,Josefitag,public,2018-03-19 00:00:00,2018-03-18T23:00:00.000Z,2018-03-19T23:00:00.000Z
AT,2,Karfreitag,optional,2018-03-30 00:00:00,2018-03-29T22:00:00.000Z,2018-03-30T22:00:00.000Z
AT,2,Karsamstag,observance,2018-03-31 00:00:00,2018-03-30T22:00:00.000Z,2018-03-31T22:00:00.000Z
AT,2,Ostersonntag,public,2018-04-01 00:00:00,2018-03-31T22:00:00.000Z,2018-04-01T22:00:00.000Z
AT,2,Ostermontag,public,2018-04-02 00:00:00,2018-04-01T22:00:00.000Z,2018-04-02T22:00:00.000Z
AT,2,Staatsfeiertag,public,2018-05-01 00:00:00,2018-04-30T22:00:00.000Z,2018-05-01T22:00:00.000Z
AT,2,Christi Himmelfahrt,public,2018-05-10 00:00:00,2018-05-09T22:00:00.000Z,2018-05-10T22:00:00.000Z
AT,2,Muttertag,observance,2018-05-13 00:00:00,2018-05-12T22:00:00.000Z,2018-05-13T22:00:00.000Z
AT,2,Pfingstsonntag,public,2018-05-20 00:00:00,2018-05-19T22:00:00.000Z,2018-05-20T22:00:00.000Z
AT,2,Pfingstmontag,public,2018-05-21 00:00:00,2018-05-20T22:00:00.000Z,2018-05-21T22:00:00.000Z
AT,2,Fronleichnam,public,2018-05-31 00:00:00,2018-05-30T22:00:00.000Z,2018-05-31T22:00:00.000Z
AT,2,Mariä Himmelfahrt,public,2018-08-15 00:00:00,2018-08-14T22:00:00.000Z,2018-08-15T22:00:00.000Z
AT,2,Tag der Volksabstimmung,public,2018-10-10 00:00:00,2018-10-09T22:00:00.000Z,2018-10-10T22:00:00.000Z
AT,2,Nationalfeiertag,public,2018-10-26 00:00:00,2018-10-25T22:00:00.000Z,2018-10-26T22:00:00.000Z
AT,2,Allerheiligen,public,2018-11-01 00:00:00,2018-10-31T23:00:00.000Z,2018-11-01T23:00:00.000Z
AT,2,Mariä Empfängnis,public,2018-12-08 00:00:00,2018-12-07T23:00:00.000Z,2018-12-08T23:00:00.000Z
AT,2,Heiliger Abend,bank,2018-12-24 14:00:00,2018-12-24T13:00:00.000Z,2018-12-24T23:00:00.000Z
AT,2,Christtag,public,2018-12-25 00:00:00,2018-12-24T23:00:00.000Z,2018-12-25T23:00:00.000Z
AT,2,Stefanitag,public,2018-12-26 00:00:00,2018-12-25T23:00:00.000Z,2018-12-26T23:00:00.000Z
AT,2,Silvester,bank,2018-12-31 14:00:00,2018-12-31T13:00:00.000Z,2018-12-31T23:00:00.000Z
AT,2,Neujahr,public,2019-01-01 00:00:00,2018-12-31T23:00:00.000Z,2019-01-01T23:00:00.000Z
AT,2,Heilige Drei Könige,public,2019-01-06 00:00:00,2019-01-05T23:00:00.000Z,2019-01-06T23:00:00.000Z
AT,2,Josefitag,public,2019-03-19 00:00:00,2019-03-18T23:00:00.000Z,2019-03-19T23:00:00.000Z
AT,2,Karfreitag,optional,2019-04-19 00:00:00,2019-04-18T22:00:00.000Z,2019-04-19T22:00:00.000Z
AT,2,Karsamstag,observance,2019-04-20 00:00:00,2019-04-19T22:00:00.000Z,2019-04-20T22:00:00.000Z
AT,2,Ostersonntag,public,2019-04-21 00:00:00,2019-04-20T22:00:00.000Z,2019-04-21T22:00:00.000Z
AT,2,Ostermontag,public,2019-04-22 00:00:00,2019-04-21T22:00:00.000Z,2019-04-22T22:00:00.000Z
AT,2,Staatsfeiertag,public,2019-05-01 00:00:00,2019-04-30T22:00:00.000Z,2019-05-01T22:00:00.000Z
AT,2,Muttertag,observance,2019-05-12 00:00:00,2019-05-11T22:00:00.000Z,2019-05-12T22:00:00.000Z
AT,2,Christi Himmelfahrt,public,2019-05-30 00:00:00,2019-05-29T22:00:00.000Z,2019-05-30T22:00:00.000Z
AT,2,Pfingstsonntag,public,2019-06-09 00:00:00,2019-06-08T22:00:00.000Z,2019-06-09T22:00:00.000Z
AT,2,Pfingstmontag,public,2019-06-10 00:00:00,2019-06-09T22:00:00.000Z,2019-06-10T22:00:00.000Z
AT,2,Fronleichnam,public,2019-06-20 00:00:00,2019-06-19T22:00:00.000Z,2019-06-20T22:00:00.000Z
AT,2,Mariä Himmelfahrt,public,2019-08-15 00:00:00,2019-08-14T22:00:00.000Z,2019-08-15T22:00:00.000Z
AT,2,Tag der Volksabstimmung,public,2019-10-10 00:00:00,2019-10-09T22:00:00.000Z,2019-10-10T22:00:00.000Z
AT,2,Nationalfeiertag,public,2019-10-26 00:00:00,2019-10-25T22:00:00.000Z,2019-10-26T22:00:00.000Z
AT,2,Allerheiligen,public,2019-11-01 00:00:00,2019-10-31T23:00:00.000Z,2019-11-01T23:00:00.000Z
AT,2,Mariä Empfängnis,public,2019-12-08 00:00:00,2019-12-07T23:00:00.000Z,2019-12-08T23:00:00.000Z
AT,2,Heiliger Abend,bank,2019-12-24 14:00:00,2019-12-24T13:00:00.000Z,2019-12-24T23:00:00.000Z
AT,2,Christtag,public,2019-12-25 00:00:00,2019-12-24T23:00:00.000Z,2019-12-25T23:00:00.000Z
AT,2,Stefanitag,public,2019-12-26 00:00:00,2019-12-25T23:00:00.000Z,2019-12-26T23:00:00.000Z
AT,2,Silvester,bank,2019-12-31 14:00:00,2019-12-31T13:00:00.000Z,2019-12-31T23:00:00.000Z
AT,3,Neujahr,public,2018-01-01 00:00:00,2017-12-31T23:00:00.000Z,2018-01-01T23:00:00.000Z
AT,3,Heilige Drei Könige,public,2018-01-06 00:00:00,2018-01-05T23:00:00.000Z,2018-01-06T23:00:00.000Z
AT,3,Karfreitag,optional,2018-03-30 00:00:00,2018-03-29T22:00:00.000Z,2018-03-30T22:00:00.000Z
AT,3,Karsamstag,observance,2018-03-31 00:00:00,2018-03-30T22:00:00.000Z,2018-03-31T22:00:00.000Z
AT,3,Ostersonntag,public,2018-04-01 00:00:00,2018-03-31T22:00:00.000Z,2018-04-01T22:00:00.000Z
AT,3,Ostermontag,public,2018-04-02 00:00:00,2018-04-01T22:00:00.000Z,2018-04-02T22:00:00.000Z
AT,3,Staatsfeiertag,public,2018-05-01 00:00:00,2018-04-30T22:00:00.000Z,2018-05-01T22:00:00.000Z
AT,3,Christi Himmelfahrt,public,2018-05-10 00:00:00,2018-05-09T22:00:00.000Z,2018-05-10T22:00:00.000Z
AT,3,Muttertag,observance,2018-05-13 00:00:00,2018-05-12T22:00:00.000Z,2018-05-13T22:00:00.000Z
AT,3,Pfingstsonntag,public,2018-05-20 00:00:00,2018-05-19T22:00:00.000Z,2018-05-20T22:00:00.000Z
AT,3,Pfingstmontag,public,2018-05-21 00:00:00,2018-05-20T22:00:00.000Z,2018-05-21T22:00:00.000Z
AT,3,Fronleichnam,public,2018-05-31 00:00:00,2018-05-30T22:00:00.000Z,2018-05-31T22:00:00.000Z
AT,3,Mariä Himmelfahrt,public,2018-08-15 00:00:00,2018-08-14T22:00:00.000Z,2018-08-15T22:00:00.000Z
AT,3,Nationalfeiertag,public,2018-10-26 00:00:00,2018-10-25T22:00:00.000Z,2018-10-26T22:00:00.000Z
AT,3,Allerheiligen,public,2018-11-01 00:00:00,2018-10-31T23:00:00.000Z,2018-11-01T23:00:00.000Z
AT,3,Leopold,public,2018-11-15 00:00:00,2018-11-14T23:00:00.000Z,2018-11-15T23:00:00.000Z
AT,3,Mariä Empfängnis,public,2018-12-08 00:00:00,2018-12-07T23:00:00.000Z,2018-12-08T23:00:00.000Z
AT,3,Heiliger Abend,bank,2018-12-24 14:00:00,2018-12-24T13:00:00.000Z,2018-12-24T23:00:00.000Z
AT,3,Christtag,public,2018-12-25 00:00:00,2018-12-24T23:00:00.000Z,2018-12-25T23:00:00.000Z
AT,3,Stefanitag,public,2018-12-26 00:00:00,2018-12-25T23:00:00.000Z,2018-12-26T23:00:00.000Z
AT,3,Silvester,bank,2018-12-31 14:00:00,2018-12-31T13:00:00.000Z,2018-12-31T23:00:00.000Z
AT,3,Neujahr,public,2019-01-01 00:00:00,2018-12-31T23:00:00.000Z,2019-01-01T23:00:00.000Z
AT,3,Heilige Drei Könige,public,2019-01-06 00:00:00,2019-01-05T23:00:00.000Z,2019-01-06T23:00:00.000Z
AT,3,Karfreitag,optional,2019-04-19 00:00:00,2019-04-18T22:00:00.000Z,2019-04-19T22:00:00.000Z
AT,3,Karsamstag,observance,2019-04-20 00:00:00,2019-04-19T22:00:00.000Z,2019-04-20T22:00:00.000Z
AT,3,Ostersonntag,public,2019-04-21 00:00:00,2019-04-20T22:00:00.000Z,2019-04-21T22:00:00.000Z
AT,3,Ostermontag,public,2019-04-22 00:00:00,2019-04-21T22:00:00.000Z,2019-04-22T22:00:00.000Z
AT,3,Staatsfeiertag,public,2019-05-01 00:00:00,2019-04-30T22:00:00.000Z,2019-05-01T22:00:00.000Z
AT,3,Muttertag,observance,2019-05-12 00:00:00,2019-05-11T22:00:00.000Z,2019-05-12T22:00:00.000Z
AT,3,Christi Himmelfahrt,public,2019-05-30 00:00:00,2019-05-29T22:00:00.000Z,2019-05-30T22:00:00.000Z
AT,3,Pfingstsonntag,public,2019-06-09 00:00:00,2019-06-08T22:00:00.000Z,2019-06-09T22:00:00.000Z
AT,3,Pfingstmontag,public,2019-06-10 00:00:00,2019-06-09T22:00:00.000Z,2019-06-10T22:00:00.000Z
AT,3,Fronleichnam,public,2019-06-20 00:00:00,2019-06-19T22:00:00.000Z,2019-06-20T22:00:00.000Z
AT,3,Mariä Himmelfahrt,public,2019-08-15 00:00:00,2019-08-14T22:00:00.000Z,2019-08-15T22:00:00.000Z
AT,3,Nationalfeiertag,public,2019-10-26 00:00:00,2019-10-25T22:00:00.000Z,2019-10-26T22:00:00.000Z
AT,3,Allerheiligen,public,2019-11-01 00:00:00,2019-10-31T23:00:00.000Z,2019-11-01T23:00:00.000Z
AT,3,Leopold,public,2019-11-15 00:00:00,2019-11-14T23:00:00.000Z,2019-11-15T23:00:00.000Z
AT,3,Mariä Empfängnis,public,2019-12-08 00:00:00,2019-12-07T23:00:00.000Z,2019-12-08T23:00:00.000Z
AT,3,Heiliger Abend,bank,2019-12-24 14:00:00,2019-12-24T13:00:00.000Z,2019-12-24T23:00:00.000Z
AT,3,Christtag,public,2019-12-25 00:00:00,2019-12-24T23:00:00.000Z,2019-12-25T23:00:00.000Z
AT,3,Stefanitag,public,2019-12-26 00:00:00,2019-12-25T23:00:00.000Z,2019-12-26T23:00:00.000Z
AT,3,Silvester,bank,2019-12-31 14:00:00,2019-12-31T13:00:00.000Z,2019-12-31T23:00:00.000Z
AT,4,Neujahr,public,2018-01-01 00:00:00,2017-12-31T23:00:00.000Z,2018-01-01T23:00:00.000Z
AT,4,Heilige Drei Könige,public,2018-01-06 00:00:00,2018-01-05T23:00:00.000Z,2018-01-06T23:00:00.000Z
AT,4,Karfreitag,optional,2018-03-30 00:00:00,2018-03-29T22:00:00.000Z,2018-03-30T22:00:00.000Z
AT,4,Karsamstag,observance,2018-03-31 00:00:00,2018-03-30T22:00:00.000Z,2018-03-31T22:00:00.000Z
AT,4,Ostersonntag,public,2018-04-01 00:00:00,2018-03-31T22:00:00.000Z,2018-04-01T22:00:00.000Z
AT,4,Ostermontag,public,2018-04-02 00:00:00,2018-04-01T22:00:00.000Z,2018-04-02T22:00:00.000Z
AT,4,Staatsfeiertag,public,2018-05-01 00:00:00,2018-04-30T22:00:00.000Z,2018-05-01T22:00:00.000Z
AT,4,Florian,public,2018-05-04 00:00:00,2018-05-03T22:00:00.000Z,2018-05-04T22:00:00.000Z
AT,4,Christi Himmelfahrt,public,2018-05-10 00:00:00,2018-05-09T22:00:00.000Z,2018-05-10T22:00:00.000Z
AT,4,Muttertag,observance,2018-05-13 00:00:00,2018-05-12T22:00:00.000Z,2018-05-13T22:00:00.000Z
AT,4,Pfingstsonntag,public,2018-05-20 00:00:00,2018-05-19T22:00:00.000Z,2018-05-20T22:00:00.000Z
